country,year,nitrous_oxide,co2_emissions,greenhouse_gas_emissions,agricultural_land,total_population,population_growth,renewable_energy_consumption,urban_population,GDP,renewable_electricity
Haiti,1990,,,,,6925331.0,,,,,
St. Lucia,2020,,,,,179237.0,,,,,
St. Lucia,2019,,,,,178583.0,,,,,
St. Lucia,2018,,,,,177888.0,,,,,
St. Lucia,2017,,,,,177163.0,,,,,
St. Lucia,2016,,,,,176413.0,,,,,
St. Lucia,2015,,,,,175623.0,,,,,
St. Lucia,2014,,,,,174804.0,,,,,
St. Lucia,2013,,,,,173978.0,,,,,
St. Lucia,2012,,,,,173124.0,,,,,
St. Lucia,2011,,,,,172145.0,,,,,
St. Lucia,2010,,,,,170935.0,,,,,
St. Lucia,2009,,,,,169688.0,,,,,
St. Lucia,2008,,,,,168576.0,,,,,
St. Lucia,2007,,,,,167518.0,,,,,
St. Lucia,2006,,,,,166470.0,,,,,
St. Lucia,2005,,,,,165386.0,,,,,
St. Lucia,2004,,,,,164239.0,,,,,
St. Lucia,2003,,,,,163047.0,,,,,
St. Lucia,2002,,,,,161799.0,,,,,
St. Lucia,2001,,,,,160594.0,,,,,
St. Lucia,2000,,,,,159500.0,,,,,
St. Lucia,1999,,,,,158256.0,,,,,
St. Lucia,1998,,,,,156855.0,,,,,
St. Lucia,1997,,,,,155454.0,,,,,
St. Lucia,1996,,,,,153969.0,,,,,
St. Lucia,1995,,,,,152348.0,,,,,
St. Lucia,1994,,,,,150561.0,,,,,
St. Lucia,1993,,,,,148595.0,,,,,
St. Lucia,1992,,,,,146420.0,,,,,
St. Lucia,1991,,,,,144268.0,,,,,
St. Lucia,1990,,,,,142301.0,,,,,
Peru,2020,,,,,33304756.0,,,,,
Peru,2019,,,,,32824861.0,,,,,
Peru,2018,,,,,32203944.0,,,,,
Peru,2017,,,,,31605486.0,,,,,
Peru,2016,,,,,31132779.0,,,,,
Peru,2015,,,,,30711863.0,,,,,
Peru,2014,,,,,30353951.0,,,,,
Peru,2013,,,,,30038809.0,,,,,
Peru,2012,,,,,29749589.0,,,,,
Peru,2011,,,,,29477721.0,,,,,
Peru,2010,,,,,29229572.0,,,,,
Peru,2009,,,,,29009326.0,,,,,
Peru,2008,,,,,28806185.0,,,,,
Peru,2007,,,,,28600387.0,,,,,
Peru,2006,,,,,28381078.0,,,,,
Peru,2005,,,,,28147267.0,,,,,
Peru,2004,,,,,27893911.0,,,,,
Peru,2003,,,,,27623341.0,,,,,
Peru,2002,,,,,27334503.0,,,,,
Peru,2001,,,,,27014909.0,,,,,
Peru,2000,,,,,26654439.0,,,,,
Peru,1999,,,,,26252239.0,,,,,
Peru,1998,,,,,25818226.0,,,,,
Peru,1997,,,,,25365386.0,,,,,
Peru,1996,,,,,24907304.0,,,,,
Peru,1995,,,,,24449055.0,,,,,
Peru,1994,,,,,23983258.0,,,,,
Peru,1993,,,,,23513882.0,,,,,
Peru,1992,,,,,23047248.0,,,,,
Peru,1991,,,,,22583006.0,,,,,
Peru,1990,,,,,22109099.0,,,,,
Portugal,2020,,,,,10297081.0,,,,,
Portugal,2019,,,,,10286263.0,,,,,
Portugal,2018,,,,,10283822.0,,,,,
Portugal,2017,,,,,10300300.0,,,,,
Portugal,2016,,,,,10325452.0,,,,,
Portugal,2015,,,,,10358076.0,,,,,
Portugal,2014,,,,,10401062.0,,,,,
Portugal,2013,,,,,10457295.0,,,,,
Portugal,2012,,,,,10514844.0,,,,,
Portugal,2011,,,,,10557560.0,,,,,
Portugal,2010,,,,,10573100.0,,,,,
Portugal,2009,,,,,10568247.0,,,,,
Portugal,2008,,,,,10558177.0,,,,,
Portugal,2007,,,,,10542964.0,,,,,
Portugal,2006,,,,,10522288.0,,,,,
Portugal,2005,,,,,10503330.0,,,,,
Portugal,2004,,,,,10483861.0,,,,,
Portugal,2003,,,,,10458821.0,,,,,
Portugal,2002,,,,,10419631.0,,,,,
Portugal,2001,,,,,10362722.0,,,,,
Portugal,2000,,,,,10289898.0,,,,,
Portugal,1999,,,,,10217828.0,,,,,
Portugal,1998,,,,,10160196.0,,,,,
Portugal,1997,,,,,10108977.0,,,,,
Portugal,1996,,,,,10063945.0,,,,,
Portugal,1995,,,,,10026176.0,,,,,
Portugal,1994,,,,,9991525.0,,,,,
Portugal,1993,,,,,9964675.0,,,,,
Portugal,1992,,,,,9952494.0,,,,,
Portugal,1991,,,,,9960235.0,,,,,
Portugal,1990,,,,,9983218.0,,,,,
Somalia,2020,,,,,16537016.0,,,,,
Somalia,2019,,,,,15981300.0,,,,,
Somalia,2018,,,,,15411094.0,,,,,
Somalia,2017,,,,,14864221.0,,,,,
Somalia,2016,,,,,14292847.0,,,,,
Somalia,2015,,,,,13763906.0,,,,,
Somalia,2014,,,,,13309235.0,,,,,
Somalia,2013,,,,,12852485.0,,,,,
Somalia,2012,,,,,12440326.0,,,,,
Somalia,2011,,,,,12216837.0,,,,,
Somalia,2010,,,,,12026649.0,,,,,
Somalia,2009,,,,,11730037.0,,,,,
Somalia,2008,,,,,11444870.0,,,,,
Somalia,2007,,,,,11118092.0,,,,,
Somalia,2006,,,,,10784973.0,,,,,
Somalia,2005,,,,,10467292.0,,,,,
Somalia,2004,,,,,10117354.0,,,,,
Somalia,2003,,,,,9758281.0,,,,,
Somalia,2002,,,,,9411103.0,,,,,
Somalia,2001,,,,,9070747.0,,,,,
Somalia,2000,,,,,8721465.0,,,,,
Somalia,1999,,,,,8384479.0,,,,,
Somalia,1998,,,,,8056862.0,,,,,
Somalia,1997,,,,,7734313.0,,,,,
Somalia,1996,,,,,7472450.0,,,,,
Somalia,1995,,,,,7210930.0,,,,,
Somalia,1994,,,,,6959828.0,,,,,
Somalia,1993,,,,,6620729.0,,,,,
Somalia,1992,,,,,6428141.0,,,,,
Somalia,1991,,,,,6732702.0,,,,,
Somalia,1990,,,,,6999096.0,,,,,
Serbia,2020,,,,,6899126.0,,,,,
Serbia,2019,,,,,6945235.0,,,,,
Serbia,2018,,,,,6982604.0,,,,,
Serbia,2017,,,,,7020858.0,,,,,
Serbia,2016,,,,,7058322.0,,,,,
Serbia,2015,,,,,7095383.0,,,,,
Serbia,2014,,,,,7130576.0,,,,,
Serbia,2013,,,,,7164132.0,,,,,
Serbia,2012,,,,,7199077.0,,,,,
Serbia,2011,,,,,7234099.0,,,,,
Serbia,2010,,,,,7291436.0,,,,,
Serbia,2009,,,,,7320807.0,,,,,
Serbia,2008,,,,,7350222.0,,,,,
Serbia,2007,,,,,7381579.0,,,,,
Serbia,2006,,,,,7411569.0,,,,,
Serbia,2005,,,,,7440769.0,,,,,
Serbia,2004,,,,,7463157.0,,,,,
Serbia,2003,,,,,7480591.0,,,,,
Serbia,2002,,,,,7496522.0,,,,,
Serbia,2001,,,,,7503433.0,,,,,
Serbia,2000,,,,,7516346.0,,,,,
Serbia,1999,,,,,7540401.0,,,,,
Serbia,1998,,,,,7567745.0,,,,,
Serbia,1997,,,,,7596501.0,,,,,
Serbia,1996,,,,,7617794.0,,,,,
Serbia,1995,,,,,7625357.0,,,,,
Serbia,1994,,,,,7734639.0,,,,,
Serbia,1993,,,,,7699307.0,,,,,
Serbia,1992,,,,,7646424.0,,,,,
Serbia,1991,,,,,7595636.0,,,,,
Serbia,1990,,,,,7586000.0,,,,,
Syrian Arab Republic,2020,,,,,20772595.0,,,,,
Syrian Arab Republic,2019,,,,,20098251.0,,,,,
Syrian Arab Republic,2018,,,,,19333463.0,,,,,
Syrian Arab Republic,2017,,,,,18983373.0,,,,,
Syrian Arab Republic,2016,,,,,18964252.0,,,,,
Syrian Arab Republic,2015,,,,,19205178.0,,,,,
Syrian Arab Republic,2014,,,,,20072232.0,,,,,
Syrian Arab Republic,2013,,,,,21495821.0,,,,,
Syrian Arab Republic,2012,,,,,22605577.0,,,,,
Syrian Arab Republic,2011,,,,,22730733.0,,,,,
Syrian Arab Republic,2010,,,,,22337563.0,,,,,
Syrian Arab Republic,2009,,,,,21827220.0,,,,,
Syrian Arab Republic,2008,,,,,21474059.0,,,,,
Syrian Arab Republic,2007,,,,,20703005.0,,,,,
Syrian Arab Republic,2006,,,,,19432009.0,,,,,
Syrian Arab Republic,2005,,,,,18583557.0,,,,,
Syrian Arab Republic,2004,,,,,18084007.0,,,,,
Syrian Arab Republic,2003,,,,,17611356.0,,,,,
Syrian Arab Republic,2002,,,,,17164021.0,,,,,
Syrian Arab Republic,2001,,,,,16727948.0,,,,,
Syrian Arab Republic,2000,,,,,16307654.0,,,,,
Syrian Arab Republic,1999,,,,,15901201.0,,,,,
Syrian Arab Republic,1998,,,,,15500542.0,,,,,
Syrian Arab Republic,1997,,,,,15103996.0,,,,,
Syrian Arab Republic,1996,,,,,14708879.0,,,,,
Syrian Arab Republic,1995,,,,,14313450.0,,,,,
Syrian Arab Republic,1994,,,,,13922626.0,,,,,
Syrian Arab Republic,1993,,,,,13537060.0,,,,,
Syrian Arab Republic,1992,,,,,13156406.0,,,,,
Syrian Arab Republic,1991,,,,,12782281.0,,,,,
Syrian Arab Republic,1990,,,,,12408996.0,,,,,
Argentina,2020,,,,,,0.970053991438048,,,,
Argentina,2019,,,,,,0.993397493293046,,,,
Argentina,2018,,,,,,1.01580834908002,,,,
Argentina,2017,,,,,,1.03713389686514,,,,
Argentina,2016,,,,,,1.05718157762752,,,,
Argentina,2015,,,,,,1.07800134449604,,,,
Argentina,2014,,,,,,1.09946109101836,,,,
Argentina,2013,,,,,,1.11910919999772,,,,
Argentina,2012,,,,,,1.13690569378967,,,,
Argentina,2011,,,,,,1.15305928006386,,,,
Argentina,2010,,,,,,0.255582398485167,,,,
Argentina,2009,,,,,,1.01428389337816,,,,
Argentina,2008,,,,,,0.992294094354656,,,,
Argentina,2007,,,,,,1.00629733064648,,,,
Argentina,2006,,,,,,1.03467173566483,,,,
Argentina,2005,,,,,,1.03347622351885,,,,
Argentina,2004,,,,,,1.01533668354561,,,,
Argentina,2003,,,,,,1.03236085902218,,,,
Argentina,2002,,,,,,1.07353834961783,,,,
Argentina,2001,,,,,,1.0991714603689,,,,
Argentina,2000,,,,,,1.13327702210541,,,,
Argentina,1999,,,,,,1.15204385364535,,,,
Argentina,1998,,,,,,1.15817763601349,,,,
Argentina,1997,,,,,,1.19826447409119,,,,
Argentina,1996,,,,,,1.26041058779251,,,,
Argentina,1995,,,,,,1.31755424518083,,,,
Argentina,1994,,,,,,1.34702378575008,,,,
Argentina,1993,,,,,,1.35796579095645,,,,
Argentina,1992,,,,,,1.38743464174592,,,,
Argentina,1991,,,,,,1.42406315580335,,,,
Argentina,1990,,,,,,1.45640251463185,,,,
Australia,2020,,,,,,1.23570107988933,,,,
Australia,2019,,,,,,1.48520844681971,,,,
Australia,2018,,,,,,1.50299298221362,,,,
Australia,2017,,,,,,1.65339053503068,,,,
Australia,2016,,,,,,1.56194049810399,,,,
Australia,2015,,,,,,1.43921665259925,,,,
Australia,2014,,,,,,1.49156648912847,,,,
Australia,2013,,,,,,1.721151439989,,,,
Australia,2012,,,,,,1.74582000067359,,,,
Australia,2011,,,,,,1.38952731561803,,,,
Australia,2010,,,,,,1.55570626204128,,,,
Australia,2009,,,,,,2.06083316277243,,,,
Australia,2008,,,,,,2.00391140524272,,,,
Australia,2007,,,,,,1.82499679529254,,,,
Australia,2006,,,,,,1.34945083098893,,,,
Australia,2005,,,,,,1.21729073052406,,,,
Australia,2004,,,,,,1.06919812205752,,,,
Australia,2003,,,,,,1.15019273319182,,,,
Australia,2002,,,,,,1.1375387361946,,,,
Australia,2001,,,,,,1.28396809127349,,,,
Australia,2000,,,,,,1.14447285147721,,,,
Australia,1999,,,,,,1.09397580294231,,,,
Australia,1998,,,,,,0.996734717801419,,,,
Australia,1997,,,,,,1.0820399195962,,,,
Australia,1996,,,,,,1.21385498322201,,,,
Australia,1995,,,,,,1.11373422085118,,,,
Australia,1994,,,,,,0.963092494678111,,,,
Australia,1993,,,,,,0.889539825558206,,,,
Australia,1992,,,,,,1.11959770147047,,,,
Australia,1991,,,,,,1.2746217855676,,,,
Australia,1990,,,,,,1.48004693689661,,,,
"Congo, Rep.",2020,,,,,,2.33208625068898,,,,
"Congo, Rep.",2019,,,,,,2.355238072353,,,,
"Congo, Rep.",2018,,,,,,2.39418462530963,,,,
"Congo, Rep.",2017,,,,,,2.3910852337636,,,,
"Congo, Rep.",2016,,,,,,2.38886575467523,,,,
"Congo, Rep.",2015,,,,,,2.38840507871515,,,,
"Congo, Rep.",2014,,,,,,2.39028820797079,,,,
"Congo, Rep.",2013,,,,,,2.40667969204573,,,,
"Congo, Rep.",2012,,,,,,2.77600777570712,,,,
"Congo, Rep.",2011,,,,,,3.24414124523082,,,,
"Congo, Rep.",2010,,,,,,4.15589722236467,,,,
"Congo, Rep.",2009,,,,,,4.01710592389119,,,,
"Congo, Rep.",2008,,,,,,3.3131079690881,,,,
"Congo, Rep.",2007,,,,,,3.68155876257458,,,,
"Congo, Rep.",2006,,,,,,3.75360549915507,,,,
"Congo, Rep.",2005,,,,,,3.59877196603076,,,,
"Congo, Rep.",2004,,,,,,3.39770601248237,,,,
"Congo, Rep.",2003,,,,,,2.76801614231128,,,,
"Congo, Rep.",2002,,,,,,2.34039442531377,,,,
"Congo, Rep.",2001,,,,,,3.75963307173171,,,,
"Congo, Rep.",2000,,,,,,3.81697887153797,,,,
"Congo, Rep.",1999,,,,,,2.67047567259907,,,,
"Congo, Rep.",1998,,,,,,2.13796271463219,,,,
"Congo, Rep.",1997,,,,,,2.05368351414271,,,,
"Congo, Rep.",1996,,,,,,2.67284423332925,,,,
"Congo, Rep.",1995,,,,,,2.70139713559943,,,,
"Congo, Rep.",1994,,,,,,2.8520446261962,,,,
"Congo, Rep.",1993,,,,,,2.86268606275743,,,,
"Congo, Rep.",1992,,,,,,2.74597223403598,,,,
"Congo, Rep.",1991,,,,,,2.779776802472,,,,
"Congo, Rep.",1990,,,,,,2.81691162830882,,,,
Colombia,2020,,,,,,1.47010203160178,,,,
Colombia,2019,,,,,,1.83074694246543,,,,
Colombia,2018,,,,,,1.89558675057496,,,,
Colombia,2017,,,,,,1.51228960592288,,,,
Colombia,2016,,,,,,1.068611890834,,,,
Colombia,2015,,,,,,0.941994067106625,,,,
Colombia,2014,,,,,,0.947136923375947,,,,
Colombia,2013,,,,,,0.990034781454962,,,,
Colombia,2012,,,,,,1.03966499994087,,,,
Colombia,2011,,,,,,1.09358307436582,,,,
Colombia,2010,,,,,,1.12688471543895,,,,
Colombia,2009,,,,,,1.13154130595269,,,,
Colombia,2008,,,,,,1.16787354604705,,,,
Colombia,2007,,,,,,1.23996744251378,,,,
Colombia,2006,,,,,,1.29886517669187,,,,
Colombia,2005,,,,,,1.36565233876962,,,,
Colombia,2004,,,,,,1.42817053070487,,,,
Colombia,2003,,,,,,1.48113157054236,,,,
Colombia,2002,,,,,,1.53486691614177,,,,
Colombia,2001,,,,,,1.57553237214944,,,,
Colombia,2000,,,,,,1.61983140551157,,,,
Colombia,1999,,,,,,1.6742155832136,,,,
Colombia,1998,,,,,,1.73449209300479,,,,
Colombia,1997,,,,,,1.78395611076054,,,,
Colombia,1996,,,,,,1.82497516949853,,,,
Colombia,1995,,,,,,1.89336934967888,,,,
Colombia,1994,,,,,,1.94749136422042,,,,
Colombia,1993,,,,,,1.9713513727806,,,,
Colombia,1992,,,,,,1.98308677402728,,,,
Colombia,1991,,,,,,2.03800594708786,,,,
Colombia,1990,,,,,,2.10245993310484,,,,
Dominican Republic,2020,,,,,,1.07655224672892,,,,
Dominican Republic,2019,,,,,,1.07497482890671,,,,
Dominican Republic,2018,,,,,,1.10483767973875,,,,
Dominican Republic,2017,,,,,,1.13014592909379,,,,
Dominican Republic,2016,,,,,,1.16332018268349,,,,
Dominican Republic,2015,,,,,,1.1960440040584,,,,
Dominican Republic,2014,,,,,,1.2237834052777,,,,
Dominican Republic,2013,,,,,,1.2499609813316,,,,
Dominican Republic,2012,,,,,,1.27563736367599,,,,
Dominican Republic,2011,,,,,,1.30068199219472,,,,
Dominican Republic,2010,,,,,,1.31483782216629,,,,
Dominican Republic,2009,,,,,,1.30524977858784,,,,
Dominican Republic,2008,,,,,,1.27601221390825,,,,
Dominican Republic,2007,,,,,,1.2633758696885,,,,
Dominican Republic,2006,,,,,,1.29440166190212,,,,
Dominican Republic,2005,,,,,,1.33615456062027,,,,
Dominican Republic,2004,,,,,,1.37256671456504,,,,
Dominican Republic,2003,,,,,,1.40844926048238,,,,
Dominican Republic,2002,,,,,,1.4436803902991,,,,
Dominican Republic,2001,,,,,,1.49044315561471,,,,
Dominican Republic,2000,,,,,,1.52687888895349,,,,
Dominican Republic,1999,,,,,,1.5485138848381,,,,
Dominican Republic,1998,,,,,,1.60724463614751,,,,
Dominican Republic,1997,,,,,,1.704764411387,,,,
Dominican Republic,1996,,,,,,1.79529313183576,,,,
Dominican Republic,1995,,,,,,1.87028571961207,,,,
Dominican Republic,1994,,,,,,1.93286962108106,,,,
Dominican Republic,1993,,,,,,1.98273369694004,,,,
Dominican Republic,1992,,,,,,2.02564539348753,,,,
Dominican Republic,1991,,,,,,2.07397993953864,,,,
Dominican Republic,1990,,,,,,2.11178886670442,,,,
Haiti,2020,,,,,,1.30291995864045,,,,
Haiti,2019,,,,,,1.33513859245585,,,,
Haiti,2018,,,,,,1.36113131762731,,,,
Haiti,2017,,,,,,1.38753007437198,,,,
Haiti,2016,,,,,,1.41082121304761,,,,
Haiti,2015,,,,,,1.43989350727897,,,,
Haiti,2014,,,,,,1.46596797524852,,,,
Haiti,2013,,,,,,1.49898644905428,,,,
Haiti,2012,,,,,,1.53746880756048,,,,
Haiti,2011,,,,,,1.12574729606877,,,,
Haiti,2010,,,,,,1.1468886718608,,,,
Haiti,2009,,,,,,1.6098133370454,,,,
Haiti,2008,,,,,,1.62585605595915,,,,
Haiti,2007,,,,,,1.65399026348443,,,,
Haiti,2006,,,,,,1.68016163386105,,,,
Haiti,2005,,,,,,1.66448553299086,,,,
Haiti,2004,,,,,,1.67941646661672,,,,
Haiti,2003,,,,,,1.72490029683628,,,,
Haiti,2002,,,,,,1.744825137965,,,,
Haiti,2001,,,,,,1.79596365914658,,,,
Haiti,2000,,,,,,1.82614145032597,,,,
Haiti,1999,,,,,,1.81992095136481,,,,
Haiti,1998,,,,,,1.82432926055518,,,,
Haiti,1997,,,,,,1.84349433438618,,,,
Haiti,1996,,,,,,1.861046656428,,,,
Haiti,1995,,,,,,1.86892486465026,,,,
Haiti,1994,,,,,,1.88989857791315,,,,
Haiti,1993,,,,,,1.92642979077471,,,,
Haiti,1992,,,,,,1.95811490862095,,,,
Haiti,1991,,,,,,2.01164838947874,,,,
Haiti,1990,,,,,,2.05952182457413,,,,
St. Lucia,2020,,,,,,0.365547330085114,,,,
St. Lucia,2019,,,,,,0.389934037054534,,,,
St. Lucia,2018,,,,,,0.40839260143256,,,,
St. Lucia,2017,,,,,,0.424237575434501,,,,
St. Lucia,2016,,,,,,0.448818487957651,,,,
St. Lucia,2015,,,,,,0.467430586800065,,,,
St. Lucia,2014,,,,,,0.473649181569482,,,,
St. Lucia,2013,,,,,,0.492075368748063,,,,
St. Lucia,2012,,,,,,0.567095582689076,,,,
St. Lucia,2011,,,,,,0.705377764391326,,,,
St. Lucia,2010,,,,,,0.732191056391629,,,,
St. Lucia,2009,,,,,,0.657477003615403,,,,
St. Lucia,2008,,,,,,0.629587850277381,,,,
St. Lucia,2007,,,,,,0.627569517206789,,,,
St. Lucia,2006,,,,,,0.653297728777027,,,,
St. Lucia,2005,,,,,,0.695945167676197,,,,
St. Lucia,2004,,,,,,0.728418123935715,,,,
St. Lucia,2003,,,,,,0.768367866645381,,,,
St. Lucia,2002,,,,,,0.747538322118724,,,,
St. Lucia,2001,,,,,,0.683551868949005,,,,
St. Lucia,2000,,,,,,0.782994722741428,,,,
St. Lucia,1999,,,,,,0.889216327882305,,,,
St. Lucia,1998,,,,,,0.897194379841246,,,,
St. Lucia,1997,,,,,,0.959858447122183,,,,
St. Lucia,1996,,,,,,1.05839057700352,,,,
St. Lucia,1995,,,,,,1.17990599936292,,,,
St. Lucia,1994,,,,,,1.31438333432947,,,,
St. Lucia,1993,,,,,,1.47452801235717,,,,
St. Lucia,1992,,,,,,1.48065232528655,,,,
St. Lucia,1991,,,,,,1.37281484876296,,,,
St. Lucia,1990,,,,,,1.30431403690695,,,,
Peru,2020,,,,,,1.45140240084226,,,,
Peru,2019,,,,,,1.90972560807882,,,,
Peru,2018,,,,,,1.87582164020533,,,,
Peru,2017,,,,,,1.50694618507609,,,,
Peru,2016,,,,,,1.36122543775229,,,,
Peru,2015,,,,,,1.17223066396866,,,,
Peru,2014,,,,,,1.04365112789631,,,,
Peru,2013,,,,,,0.967486220265649,,,,
Peru,2012,,,,,,0.918055908591097,,,,
Peru,2011,,,,,,0.845382115888711,,,,
Peru,2010,,,,,,0.756357202975091,,,,
Peru,2009,,,,,,0.702724346623641,,,,
Peru,2008,,,,,,0.716987182658426,,,,
Peru,2007,,,,,,0.769759369616088,,,,
Peru,2006,,,,,,0.827239266792745,,,,
Peru,2005,,,,,,0.904184155760706,,,,
Peru,2004,,,,,,0.974731754515074,,,,
Peru,2003,,,,,,1.05113533724533,,,,
Peru,2002,,,,,,1.17608515721159,,,,
Peru,2001,,,,,,1.34331954460691,,,,
Peru,2000,,,,,,1.52044227070086,,,,
Peru,1999,,,,,,1.6670604009319,,,,
Peru,1998,,,,,,1.7695187906283,,,,
Peru,1997,,,,,,1.82243949325095,,,,
Peru,1996,,,,,,1.85695289229942,,,,
Peru,1995,,,,,,1.92355612770439,,,,
Peru,1994,,,,,,1.97650334441666,,,,
Peru,1993,,,,,,2.00446004559178,,,,
Peru,1992,,,,,,2.03486931683517,,,,
Peru,1991,,,,,,2.12084332741883,,,,
Peru,1990,,,,,,2.21710522088361,,,,
Portugal,2020,,,,,,0.10511412524675,,,,
Portugal,2019,,,,,,0.0237334946497115,,,,
Portugal,2018,,,,,,-0.160104021146769,,,,
Portugal,2017,,,,,,-0.243889410358812,,,,
Portugal,2016,,,,,,-0.315459016997883,,,,
Portugal,2015,,,,,,-0.414141101993213,,,,
Portugal,2014,,,,,,-0.539190466792077,,,,
Portugal,2013,,,,,,-0.548815210952228,,,,
Portugal,2012,,,,,,-0.405421787747567,,,,
Portugal,2011,,,,,,-0.147084878575482,,,,
Portugal,2010,,,,,,0.0459100367184907,,,,
Portugal,2009,,,,,,0.0953308592370666,,,,
Portugal,2008,,,,,,0.144191279853498,,,,
Portugal,2007,,,,,,0.196304384487306,,,,
Portugal,2006,,,,,,0.18033244147767,,,,
Portugal,2005,,,,,,0.185532266654625,,,,
Portugal,2004,,,,,,0.239128989611917,,,,
Portugal,2003,,,,,,0.375411414855816,,,,
Portugal,2002,,,,,,0.547667939660689,,,,
Portugal,2001,,,,,,0.705230637323876,,,,
Portugal,2000,,,,,,0.702859953319024,,,,
Portugal,1999,,,,,,0.565630442435222,,,,
Portugal,1998,,,,,,0.505389233382722,,,,
Portugal,1997,,,,,,0.446460604971181,,,,
Portugal,1996,,,,,,0.375996187340096,,,,
Portugal,1995,,,,,,0.346203938301886,,,,
Portugal,1994,,,,,,0.269089467950249,,,,
Portugal,1993,,,,,,0.122316595483017,,,,
Portugal,1992,,,,,,-0.0777492667122609,,,,
Portugal,1991,,,,,,-0.230481754329704,,,,
Portugal,1990,,,,,,-0.217948479672573,,,,
Somalia,2020,,,,,,3.41819734760827,,,,
Somalia,2019,,,,,,3.63316490449428,,,,
Somalia,2018,,,,,,3.61305895751929,,,,
Somalia,2017,,,,,,3.91978477697357,,,,
Somalia,2016,,,,,,3.77095438271416,,,,
Somalia,2015,,,,,,3.35915033288915,,,,
Somalia,2014,,,,,,3.49209773142402,,,,
Somalia,2013,,,,,,3.25938851032774,,,,
Somalia,2012,,,,,,1.81282104868689,,,,
Somalia,2011,,,,,,1.56901447012171,,,,
Somalia,2010,,,,,,2.49721206017534,,,,
Somalia,2009,,,,,,2.46112222974988,,,,
Somalia,2008,,,,,,2.89679033014887,,,,
Somalia,2007,,,,,,3.04199150056875,,,,
Somalia,2006,,,,,,2.98984286765814,,,,
Somalia,2005,,,,,,3.40031804628923,,,,
Somalia,2004,,,,,,3.61359093578303,,,,
Somalia,2003,,,,,,3.62260954076201,,,,
Somalia,2002,,,,,,3.68355422936353,,,,
Somalia,2001,,,,,,3.92673917655211,,,,
Somalia,2000,,,,,,3.94049698165867,,,,
Somalia,1999,,,,,,3.98581078951555,,,,
Somalia,1998,,,,,,4.08574876698392,,,,
Somalia,1997,,,,,,3.44437390627736,,,,
Somalia,1996,,,,,,3.56249934564789,,,,
Somalia,1995,,,,,,3.54431690987324,,,,
Somalia,1994,,,,,,4.99492766653047,,,,
Somalia,1993,,,,,,2.95201018141555,,,,
Somalia,1992,,,,,,-4.62911660490178,,,,
Somalia,1991,,,,,,-3.88044488916682,,,,
Somalia,1990,,,,,,-0.517042260764541,,,,
Serbia,2020,,,,,,-0.666107601320794,,,,
Serbia,2019,,,,,,-0.536610017822353,,,,
Serbia,2018,,,,,,-0.546351968633598,,,,
Serbia,2017,,,,,,-0.532191341024444,,,,
Serbia,2016,,,,,,-0.523694463062603,,,,
Serbia,2015,,,,,,-0.494772574469842,,,,
Serbia,2014,,,,,,-0.469489291237153,,,,
Serbia,2013,,,,,,-0.486591387059998,,,,
Serbia,2012,,,,,,-0.485299545092705,,,,
Serbia,2011,,,,,,-0.789468997859736,,,,
Serbia,2010,,,,,,-0.402005900874718,,,,
Serbia,2009,,,,,,-0.400994905201716,,,,
Serbia,2008,,,,,,-0.425705551624613,,,,
Serbia,2007,,,,,,-0.405458541825536,,,,
Serbia,2006,,,,,,-0.393204593401,,,,
Serbia,2005,,,,,,-0.300431132565912,,,,
Serbia,2004,,,,,,-0.233328451597809,,,,
Serbia,2003,,,,,,-0.21273800909834,,,,
Serbia,2002,,,,,,-0.0921469496277098,,,,
Serbia,2001,,,,,,-0.171946646904854,,,,
Serbia,2000,,,,,,-0.319524801286905,,,,
Serbia,1999,,,,,,-0.361977304916285,,,,
Serbia,1998,,,,,,-0.379260986251296,,,,
Serbia,1997,,,,,,-0.279907993137813,,,,
Serbia,1996,,,,,,-0.0992314596975416,,,,
Serbia,1995,,,,,,-1.4229670890223,,,,
Serbia,1994,,,,,,0.45784871504276,,,,
Serbia,1993,,,,,,0.689223724061183,,,,
Serbia,1992,,,,,,0.666421572481417,,,,
Serbia,1991,,,,,,0.126942857726194,,,,
Serbia,1990,,,,,,0.0659326192540292,,,,
Syrian Arab Republic,2020,,,,,,3.30017735470972,,,,
Syrian Arab Republic,2019,,,,,,3.87953676012686,,,,
Syrian Arab Republic,2018,,,,,,1.82739379772332,,,,
Syrian Arab Republic,2017,,,,,,0.100775748776037,,,,
Syrian Arab Republic,2016,,,,,,-1.2624196887222,,,,
Syrian Arab Republic,2015,,,,,,-4.41574372125213,,,,
Syrian Arab Republic,2014,,,,,,-6.85211767607702,,,,
Syrian Arab Republic,2013,,,,,,-5.03381015991677,,,,
Syrian Arab Republic,2012,,,,,,-0.552123972765832,,,,
Syrian Arab Republic,2011,,,,,,1.74481846238131,,,,
Syrian Arab Republic,2010,,,,,,2.31118860851256,,,,
Syrian Arab Republic,2009,,,,,,1.63121662489933,,,,
Syrian Arab Republic,2008,,,,,,3.65667896993469,,,,
Syrian Arab Republic,2007,,,,,,6.33572039641122,,,,
Syrian Arab Republic,2006,,,,,,4.46444973791979,,,,
Syrian Arab Republic,2005,,,,,,2.72492009593396,,,,
Syrian Arab Republic,2004,,,,,,2.64840352675744,,,,
Syrian Arab Republic,2003,,,,,,2.57285306276557,,,,
Syrian Arab Republic,2002,,,,,,2.57345370585541,,,,
